country_id,indicator_id,year,value
290,13,2000,2.19491506
291,12,2000,2.48079324
291,13,2000,0.86511302
292,12,2000,1.97258496
292,13,2000,1.1739918
293,12,2000,4.21160603
293,13,2000,3.03456283
294,12,2000,
294,13,2000,
295,12,2000,3.60664487
295,13,2000,1.21998167
296,12,2000,4.55400705
296,13,2000,1.61808777
297,12,2000,4.81271935
297,13,2000,2.53482223
298,12,2000,2.39504457
298,13,2000,1.64852011
299,12,2000,4.66606569
299,13,2000,2.37196207
300,12,2000,5.94419765
300,13,2000,2.76583052
301,12,2000,5.95276403
301,13,2000,3.88115096
302,12,2000,4.19581175
302,13,2000,0.95468217
303,12,2000,9.20371342
303,13,2000,6.82578707
304,12,2000,2.89007497
304,13,2000,0.86689276
305,12,2000,5.28088045
305,13,2000,4.15422821
306,12,2000,7.99917603
306,13,2000,5.96185923
307,12,2000,7.98265457
307,13,2000,4.08413935
308,12,2000,5.82970953
308,13,2000,3.4715004
309,12,2000,7.65291882
309,13,2000,6.50691032
310,12,2000,5.30800056
310,13,2000,2.18027377
311,12,2000,5.70103025
311,13,2000,5.05704689
312,12,2000,8.10438347
312,13,2000,6.73534012
313,12,2000,5.17029095
313,13,2000,3.92115879
314,12,2000,7.09253168
314,13,2000,5.37109375
315,12,2000,9.58447742
315,13,2000,6.97070313
316,12,2000,7.194592
316,13,2000,0.82085949
317,12,2000,9.88843536
317,13,2000,7.73281384
318,12,2000,7.24332571
318,13,2000,4.46309471
319,12,2000,6.77804327
319,13,2000,4.66643333
320,12,2000,8.89924335
320,13,2000,7.18854856
321,12,2000,5.8990283
321,13,2000,4.57260036
322,12,2000,6.61731339
322,13,2000,4.17564917
323,12,2000,7.56665516
323,13,2000,5.49627781
324,12,2000,4.16032362
324,13,2000,2.11958146
325,12,2000,4.41414976
325,13,2000,2.13439822
326,12,2000,5.43338442
326,13,2000,2.75761819
327,12,2000,6.19950438
327,13,2000,4.16960144
328,12,2000,5.92533875
328,13,2000,4.93300676
329,12,2000,6.57308626
329,13,2000,4.7191391
330,12,2000,3.69517851
330,13,2000,2.95726943
331,12,2000,
331,13,2000,
332,12,2000,7.7069602
332,13,2000,5.31053734
333,12,2000,8.86991501
333,13,2000,4.71220732
334,12,2000,7.70270586
334,13,2000,6.29176235
335,12,2000,5.28789568
335,13,2000,3.6070292
336,12,2000,8.60104179
336,13,2000,5.99815702
337,12,2000,5.92687273
337,13,2000,2.90143156
338,12,2000,4.20876169
338,13,2000,3.33585477
339,12,2000,5.01989794
339,13,2000,2.9796474
340,12,2000,5.7876792
340,13,2000,4.30573463
341,12,2000,6.18357754
341,13,2000,4.04799891
342,12,2000,5.30256939
342,13,2000,4.63913631
343,12,2000,7.80406952
343,13,2000,5.57140017
344,12,2000,6.7992177
344,13,2000,4.87020016
345,12,2000,7.32689953
345,13,2000,6.18943739
346,12,2000,9.13442421
346,13,2000,2.60934997
347,12,2000,4.26492405
347,13,2000,0.88544548
348,12,2000,4.59957218
348,13,2000,2.83683038
349,12,2000,4.03080034
349,13,2000,1.88017917
350,12,2000,5.30685186
350,13,2000,2.51132536
351,12,2000,7.15692902
351,13,2000,5.42484713
352,12,2000,5.13293362
352,13,2000,2.00684047
353,12,2000,1.80504513
353,13,2000,0.50841981
354,12,2000,4.13867903
354,13,2000,3.29712725
355,12,2000,4.10568476
355,13,2000,0.84906155
356,12,2000,1.85297656
356,13,2000,0.549743
357,12,2000,7.73655844
357,13,2000,2.56440163
358,12,2000,2.12591195
358,13,2000,0.27975121
359,12,2000,3.13292074
359,13,2000,0.4859271
360,12,2000,4.10818672
360,13,2000,2.20320439
361,12,2000,3.10125351
361,13,2000,1.71153057
362,12,2000,
362,13,2000,
363,12,2000,7.58869076
363,13,2000,5.45143652
364,12,2000,2.5479064
364,13,2000,2.14453936
365,12,2000,6.48248434
365,13,2000,1.27856123
366,12,2000,4.50828123
366,13,2000,0.99070781
367,12,2000,3.03594232
367,13,2000,2.73939753
368,12,2000,3.42441177
368,13,2000,2.63133216
369,12,2000,7.03456163
369,13,2000,5.65793514
370,12,2000,7.77379847
370,13,2000,7.51573658
371,12,2000,4.27513599
371,13,2000,1.23305964
372,12,2000,2.51463366
372,13,2000,1.17325473
373,12,2000,13.52467632
373,13,2000,8.19225311
374,12,2000,7.86639547
374,13,2000,1.77096093
375,12,2000,6.07605076
375,13,2000,4.61119699
376,12,2000,18.96671295
376,13,2000,16.6683979
377,12,2000,7.4700222
377,13,2000,5.56446981
378,12,2000,7.92566109
378,13,2000,7.80319262
379,12,2000,8.63728905
379,13,2000,4.58880663
380,12,2000,2.0184176
380,13,2000,1.70150447
381,12,2000,3.05512357
381,13,2000,1.3564229
382,12,2000,3.85544205
382,13,2000,1.95133317
383,12,2000,4.28232527
383,13,2000,3.58244371
384,12,2000,3.343364
384,13,2000,1.21474111
385,12,2000,4.82778931
385,13,2000,4.44415522
386,12,2000,2.90389204
386,13,2000,2.30323911
387,12,2000,22.2817421
387,13,2000,22.25426292
388,12,2000,3.30683255
388,13,2000,2.46942925
389,12,2000,4.10752726
389,13,2000,1.68673158
196,12,2001,3.53628588
196,13,2001,2.69560528
197,12,2001,4.48351622
197,13,2001,2.04631472
198,12,2001,3.30417323
198,13,2001,1.23489308
199,12,2001,6.3660779
199,13,2001,3.50531387
200,12,2001,2.88835382
200,13,2001,0.97162038
201,12,2001,5.68180418
201,13,2001,1.69244206
202,12,2001,4.75244379
202,13,2001,3.46985078
203,12,2001,4.16830397
203,13,2001,0.7802825
204,12,2001,4.01043987
204,13,2001,1.51679933
205,12,2001,3.88475776
205,13,2001,1.35449207
206,12,2001,6.66054344
206,13,2001,0.53460306
207,12,2001,2.18529987
207,13,2001,0.96511757
208,12,2001,3.98514533
208,13,2001,0.50978333
209,12,2001,2.62310982
209,13,2001,0.10641284
210,12,2001,1.20301223
210,13,2001,0.18987545
211,12,2001,5.91931677
211,13,2001,1.79195142
212,12,2001,5.13895369
212,13,2001,2.38431859
213,12,2001,4.72316694
213,13,2001,2.01543736
214,12,2001,3.1483891
214,13,2001,1.26300132
215,12,2001,8.29925728
215,13,2001,0.61059773
216,12,2001,2.00262952
216,13,2001,0.90174776
217,12,2001,4.88433027
217,13,2001,0.37107071
218,12,2001,4.53104782
218,13,2001,0.48134443
219,12,2001,3.73997474
219,13,2001,1.05905914
220,12,2001,6.59075689
220,13,2001,3.60629058
221,12,2001,2.27906823
221,13,2001,0.5318647
222,12,2001,4.11513853
222,13,2001,1.83953047
223,12,2001,2.06040049
223,13,2001,0.83659285
224,12,2001,4.51950884
224,13,2001,1.05406141
225,12,2001,3.5718379
225,13,2001,0.54510015
226,12,2001,2.92151856
226,13,2001,1.57129419
227,12,2001,2.80098224
227,13,2001,1.311831
228,12,2001,9.64409447
228,13,2001,4.91032267
229,12,2001,4.75815105
229,13,2001,1.14577425
230,12,2001,3.18946862
230,13,2001,0.8576929
231,12,2001,3.31599975
231,13,2001,0.698044
232,12,2001,9.64001942
232,13,2001,3.68880105
233,12,2001,3.68148756
233,13,2001,1.415766
234,12,2001,5.30532885
234,13,2001,3.75857329
235,12,2001,8.36564541
235,13,2001,1.04106128
236,12,2001,7.12327909
236,13,2001,2.40290713
237,12,2001,
237,13,2001,
238,12,2001,2.8067522
238,13,2001,0.32503283
239,12,2001,5.05204916
239,13,2001,1.35006642
240,12,2001,4.23551702
240,13,2001,1.08908296
241,12,2001,4.82995701
241,13,2001,1.92502928
242,12,2001,
242,13,2001,
243,12,2001,5.43839121
243,13,2001,3.21292543
244,12,2001,8.37179852
244,13,2001,4.59210253
245,12,2001,3.92440891
245,13,2001,1.56618142
246,12,2001,5.52529192
246,13,2001,2.94435692
247,12,2001,3.58663416
247,13,2001,1.83142591
248,12,2001,4.82522202
248,13,2001,2.61401916
249,12,2001,8.54963303
249,13,2001,3.51298475
250,12,2001,8.62482357
250,13,2001,6.27900839
251,12,2001,7.09733105
251,13,2001,2.58087945
252,12,2001,5.94238281
252,13,2001,4.4598279
253,12,2001,6.47409868
253,13,2001,4.24420071
254,12,2001,6.9820981
254,13,2001,5.6706562
255,12,2001,4.64501858
255,13,2001,2.57100463
256,12,2001,4.88183308
256,13,2001,1.70341122
257,12,2001,3.97254419
257,13,2001,1.32788515
258,12,2001,7.88604879
258,13,2001,3.83341885
259,12,2001,5.62456989
259,13,2001,2.14943409
260,12,2001,6.07023716
260,13,2001,1.98154283
261,12,2001,3.05506778
261,13,2001,1.63222313
262,12,2001,3.7502923
262,13,2001,0.72717297
263,12,2001,5.92998314
263,13,2001,2.49121737
264,12,2001,5.15652943
264,13,2001,2.40047431
265,12,2001,4.58201361
265,13,2001,2.00498009
266,12,2001,5.48459768
266,13,2001,2.45915222
267,12,2001,6.91849852
267,13,2001,4.38846159
268,12,2001,5.60815811
268,13,2001,1.94766605
269,12,2001,4.72161007
269,13,2001,2.47586274
270,12,2001,4.39693737
270,13,2001,1.91941488
271,12,2001,5.12139463
271,13,2001,1.7875514
272,12,2001,4.00093412
272,13,2001,2.73731613
273,12,2001,3.82474971
273,13,2001,1.85921216
274,12,2001,4.0346489
274,13,2001,1.74266553
275,12,2001,13.16816998
275,13,2001,5.96832943
276,12,2001,9.75702
276,13,2001,4.38128328
277,12,2001,
277,13,2001,
278,12,2001,
278,13,2001,
279,12,2001,3.48573017
279,13,2001,2.49878359
280,12,2001,3.1960845
280,13,2001,1.25085211
281,12,2001,5.40030336
281,13,2001,1.84800243
282,12,2001,5.16087341
282,13,2001,1.97451782
283,12,2001,
283,13,2001,
284,12,2001,9.57236385
284,13,2001,4.36767626
285,12,2001,3.18719625
285,13,2001,2.51429915
286,12,2001,10.56254768
286,13,2001,3.45263052
287,12,2001,3.92571616
287,13,2001,2.13841844
288,12,2001,3.81601191
288,13,2001,1.00273478
289,12,2001,10.3154583
289,13,2001,2.56014633
290,12,2001,2.70073724
290,13,2001,2.21537399
291,12,2001,2.33959723
291,13,2001,0.8166225
292,12,2001,2.3197093
292,13,2001,1.4624722
293,12,2001,4.4617486
293,13,2001,3.23657441
294,12,2001,
294,13,2001,
295,12,2001,3.36456871
295,13,2001,1.1215229
296,12,2001,4.6971879
296,13,2001,1.945274
297,12,2001,4.86132765
297,13,2001,2.53689337
298,12,2001,2.48436403
298,13,2001,1.91321862
299,12,2001,4.94514799
299,13,2001,2.47797203
300,12,2001,5.92584515
300,13,2001,2.75327635
301,12,2001,5.85823727
301,13,2001,3.82370234
302,12,2001,4.64563894
302,13,2001,1.33908558
303,12,2001,9.26942921
303,13,2001,6.82649803
304,12,2001,2.774194
304,13,2001,0.80511665
305,12,2001,5.7064805
305,13,2001,4.25791645
306,12,2001,8.14988899
306,13,2001,6.13948441
307,12,2001,7.59561539
307,13,2001,4.33064938
308,12,2001,6.85958815
308,13,2001,3.84590173
309,12,2001,7.17128897
309,13,2001,5.89478016
310,12,2001,5.33940458
310,13,2001,2.233531
311,12,2001,5.86295414
311,13,2001,5.12704372
312,12,2001,8.44832516
312,13,2001,7.04638386
313,12,2001,4.78060246
313,13,2001,3.72888827
314,12,2001,7.25090456
314,13,2001,5.52642822
315,12,2001,9.7056284
315,13,2001,7.06165648
316,12,2001,7.16950893
316,13,2001,1.13540304
317,12,2001,9.92069149
317,13,2001,7.75525427
318,12,2001,7.9878397
318,13,2001,5.04882479
319,12,2001,6.82614756
319,13,2001,4.56684017
320,12,2001,8.75266171
320,13,2001,7.05830956
321,12,2001,6.39249372
321,13,2001,5.014184
322,12,2001,7.01818132
322,13,2001,4.39914036
323,12,2001,7.7376852
323,13,2001,5.77401066
324,12,2001,3.47098351
324,13,2001,1.96616614
325,12,2001,4.27703238
325,13,2001,2.00316715
326,12,2001,5.77004433
326,13,2001,2.81179237
327,12,2001,6.01339626
327,13,2001,4.22167063
328,12,2001,6.38193941
328,13,2001,5.36152744
329,12,2001,6.99985981
329,13,2001,4.80657053
330,12,2001,3.75390792
330,13,2001,3.0067246
331,12,2001,
331,13,2001,
332,12,2001,8.05945873
332,13,2001,5.60159063
333,12,2001,8.3815918
333,13,2001,4.55789852
334,12,2001,8.00972462
334,13,2001,6.6320591
335,12,2001,5.66721439
335,13,2001,3.98644733
336,12,2001,8.62751579
336,13,2001,6.05405951
337,12,2001,6.23449755
337,13,2001,2.86584091
338,12,2001,4.37598133
338,13,2001,3.48990417
339,12,2001,5.24284792
339,13,2001,3.04301357
340,12,2001,5.64127541
340,13,2001,4.26485729
341,12,2001,6.49677134
341,13,2001,4.34198427
342,12,2001,5.3315053
342,13,2001,4.69889498
343,12,2001,7.87602425
343,13,2001,5.55741167
344,12,2001,6.76895761
344,13,2001,4.82619858
345,12,2001,7.90032959
345,13,2001,6.49035358
346,12,2001,9.46040058
346,13,2001,2.8348732
347,12,2001,4.57802534
347,13,2001,0.8757962
348,12,2001,4.88784933
348,13,2001,3.28714561
349,12,2001,4.7660532
349,13,2001,1.64814663
350,12,2001,5.72534418
350,13,2001,2.80008173
351,12,2001,7.45211363
351,13,2001,5.64873409
352,12,2001,5.23737431
352,13,2001,2.03427196
353,12,2001,1.77201855
353,13,2001,0.38396508
354,12,2001,4.60037947
354,13,2001,3.29277039
355,12,2001,4.33754253
355,13,2001,0.81879407
356,12,2001,2.11850214
356,13,2001,0.77221769
357,12,2001,8.21364975
357,13,2001,2.67766237
358,12,2001,2.28925514
358,13,2001,0.25797918
359,12,2001,3.81229901
359,13,2001,0.58420616
360,12,2001,4.05662823
360,13,2001,2.13245368
361,12,2001,3.02623773
361,13,2001,1.66487634
362,12,2001,
362,13,2001,
363,12,2001,7.67391729
363,13,2001,5.45680571
364,12,2001,2.5465107
364,13,2001,2.11852527
365,12,2001,6.76128578
365,13,2001,1.13873184
366,12,2001,4.25330067
366,13,2001,0.9747563
367,12,2001,3.25854468
367,13,2001,2.90957308
368,12,2001,2.90547299
368,13,2001,2.08654332
369,12,2001,7.23947906
369,13,2001,5.86137772
370,12,2001,11.90547657
370,13,2001,11.49674606
371,12,2001,4.29031658
371,13,2001,1.3295666
372,12,2001,2.6753974
372,13,2001,1.35141993
373,12,2001,11.28137302
373,13,2001,6.44920111
374,12,2001,8.63168144
374,13,2001,1.86304665
375,12,2001,5.4423995
375,13,2001,3.88835406
376,12,2001,16.22330093
376,13,2001,12.96107578
377,12,2001,7.5789361
377,13,2001,5.54619789
378,12,2001,38.13645935
378,13,2001,37.99892426
379,12,2001,7.79659462
379,13,2001,3.96126223
380,12,2001,2.3006382
380,13,2001,1.66755974
381,12,2001,2.84775972
381,13,2001,1.15623665
382,12,2001,4.32142305
382,13,2001,2.34087777
383,12,2001,3.81804991
383,13,2001,3.11965823
384,12,2001,3.16302657
384,13,2001,0.88201147
385,12,2001,6.60712814
385,13,2001,6.02517366
386,12,2001,3.42501593
386,13,2001,2.44649458
387,12,2001,17.96548271
387,13,2001,17.00361061
388,12,2001,3.38728333
388,13,2001,2.51605392
389,12,2001,4.80107498
389,13,2001,1.57415044
196,12,2002,3.44169641
196,13,2002,2.59086323
197,12,2002,3.32946134
197,13,2002,1.30862689
198,12,2002,3.09589195
198,13,2002,0.97000545
199,12,2002,6.66529799
199,13,2002,3.76324773
200,12,2002,2.97113013
200,13,2002,1.05799043
201,12,2002,5.34983587
201,13,2002,1.5355022
202,12,2002,4.7555151
202,13,2002,3.46189737
203,12,2002,4.02669907
203,13,2002,0.89175522
204,12,2002,4.23633623
204,13,2002,1.43433034
205,12,2002,5.33389902
205,13,2002,1.53841841
206,12,2002,6.68822765
206,13,2002,0.95703292
207,12,2002,1.70167828
207,13,2002,0.43198308
208,12,2002,3.92374444
208,13,2002,0.54329485
209,12,2002,2.57012939
209,13,2002,0.10429236
210,12,2002,2.74982214
210,13,2002,0.15856972
211,12,2002,6.68857431
211,13,2002,2.11955547
212,12,2002,5.52298307
212,13,2002,2.4225831
213,12,2002,4.7126298
213,13,2002,2.08121967
214,12,2002,3.32413292
214,13,2002,1.19960451
215,12,2002,6.2326026
215,13,2002,0.54214686
216,12,2002,2.0873971
216,13,2002,0.69714803
217,12,2002,5.35653734
217,13,2002,0.64011806
218,12,2002,3.96902514
218,13,2002,0.35467029
219,12,2002,3.82154393
219,13,2002,1.10947454
220,12,2002,5.86441517
220,13,2002,3.18394804
221,12,2002,2.28035998
221,13,2002,0.56401348
222,12,2002,4.92547655
222,13,2002,1.7439034
223,12,2002,2.69725966
223,13,2002,0.97493625
224,12,2002,4.99773645
224,13,2002,1.10984564
225,12,2002,4.00224972
225,13,2002,0.87326568
226,12,2002,3.18897271
226,13,2002,1.68696284
227,12,2002,3.18652654
227,13,2002,1.17593813
228,12,2002,9.68074989
228,13,2002,5.12673759
229,12,2002,4.85896921
229,13,2002,1.20736778
230,12,2002,2.49063969
230,13,2002,0.53133184
231,12,2002,3.12787294
231,13,2002,0.75793403
232,12,2002,9.49860477
232,13,2002,3.75619435
233,12,2002,3.95294404
233,13,2002,1.33993769
234,12,2002,4.70596743
234,13,2002,3.63683939
235,12,2002,9.40313911
235,13,2002,1.09145212
236,12,2002,6.67774487
236,13,2002,2.30570102
237,12,2002,
237,13,2002,
238,12,2002,2.82402873
238,13,2002,0.34117612
239,12,2002,4.77133131
239,13,2002,1.46625304
240,12,2002,4.68907642
240,13,2002,1.33213437
241,12,2002,5.88845205
241,13,2002,1.89818621
242,12,2002,
242,13,2002,
243,12,2002,5.28793621
243,13,2002,3.09016109
244,12,2002,7.3933115
244,13,2002,4.03350496
245,12,2002,3.81251931
245,13,2002,1.50943291
246,12,2002,5.86123466
246,13,2002,3.13669062
247,12,2002,3.69127417
247,13,2002,1.89979637
248,12,2002,4.89645052
248,13,2002,2.60214591
249,12,2002,8.69686985
249,13,2002,3.6863513
250,12,2002,8.85670471
250,13,2002,6.41561842
251,12,2002,7.20833778
251,13,2002,2.7061429
252,12,2002,5.73296547
252,13,2002,4.36780405
253,12,2002,6.8690877
253,13,2002,4.5927887
254,12,2002,7.11481619
254,13,2002,5.72780991
255,12,2002,4.6531105
255,13,2002,2.43640971
256,12,2002,4.98649025
256,13,2002,1.67955506
257,12,2002,4.72293711
257,13,2002,1.49090707
258,12,2002,7.88565731
258,13,2002,4.00326157
259,12,2002,6.17569733
259,13,2002,2.71163964
260,12,2002,6.01301289
260,13,2002,1.9446981
261,12,2002,3.19353795
261,13,2002,1.73537362
262,12,2002,3.43250132
262,13,2002,0.48891512
263,12,2002,6.2445755
263,13,2002,2.54012251
264,12,2002,4.74544334
264,13,2002,2.76125169
265,12,2002,4.83042812
265,13,2002,2.0620842
266,12,2002,5.73315859
266,13,2002,2.46180677
267,12,2002,7.05643845
267,13,2002,4.42303896
268,12,2002,4.75770569
268,13,2002,1.46725607
269,12,2002,4.93902588
269,13,2002,2.52270985
270,12,2002,4.45210552
270,13,2002,1.92994869
271,12,2002,5.38887024
271,13,2002,1.82975125
272,12,2002,4.07769632
272,13,2002,2.79668641
273,12,2002,5.32991552
273,13,2002,2.45871258
274,12,2002,4.72302485
274,13,2002,1.96599579
275,12,2002,13.99534702
275,13,2002,6.32601833
276,12,2002,9.64023018
276,13,2002,4.62101603
277,12,2002,
277,13,2002,
278,12,2002,9.44339085
278,13,2002,0.08418062
279,12,2002,3.67866111
279,13,2002,2.62110639
280,12,2002,3.75243783
280,13,2002,1.28561246
281,12,2002,5.5107379
281,13,2002,1.8990773
282,12,2002,4.65182209
282,13,2002,1.82648432
283,12,2002,
283,13,2002,
284,12,2002,9.2786417
284,13,2002,4.39886856
285,12,2002,3.12441754
285,13,2002,2.39965487
286,12,2002,9.28233719
286,13,2002,3.04984355
287,12,2002,4.73818302
287,13,2002,3.17035413
288,12,2002,4.06117535
288,13,2002,1.08123076
289,12,2002,11.04674053
289,13,2002,3.1405654
290,12,2002,2.77737164
290,13,2002,2.31827164
291,12,2002,2.42219901
291,13,2002,0.90015131
292,12,2002,2.46044064
292,13,2002,1.547966
293,12,2002,4.24939442
293,13,2002,3.07291365
294,12,2002,
294,13,2002,
295,12,2002,3.30010891
295,13,2002,1.128654
296,12,2002,4.94717073
296,13,2002,2.24590731
297,12,2002,5.12036419
297,13,2002,2.65054178
298,12,2002,2.71770859
298,13,2002,1.66402185
299,12,2002,4.83237982
299,13,2002,2.33098793
300,12,2002,5.66464472
300,13,2002,2.58866954
301,12,2002,5.99621153
301,13,2002,3.97611761
302,12,2002,7.61358786
302,13,2002,1.17184055
303,12,2002,9.3947649
303,13,2002,6.89934063
304,12,2002,2.73097301
304,13,2002,0.73890811
305,12,2002,5.62404203
305,13,2002,4.07934141
306,12,2002,8.3182106
306,13,2002,6.13245678
307,12,2002,7.41844416
307,13,2002,4.43332863
308,12,2002,7.0809865
308,13,2002,4.20194769
309,12,2002,6.14294004
309,13,2002,4.85364056
310,12,2002,5.61565971
310,13,2002,2.49221182
311,12,2002,6.17736149
311,13,2002,5.44065952
312,12,2002,8.70251179
312,13,2002,7.29320812
313,12,2002,4.70329475
313,13,2002,3.58040452
314,12,2002,7.62769508
314,13,2002,5.85965395
315,12,2002,10.02218628
315,13,2002,7.31639624
316,12,2002,7.81474257
316,13,2002,1.12198305
317,12,2002,10.18365669
317,13,2002,7.92509031
318,12,2002,8.23377991
318,13,2002,4.97795296
319,12,2002,7.1210165
319,13,2002,4.93060064
320,12,2002,9.40382481
320,13,2002,7.65274143
321,12,2002,6.67263031
321,13,2002,5.27079201
322,12,2002,6.92267561
322,13,2002,4.43133497
323,12,2002,7.86693573
323,13,2002,5.89694309
324,12,2002,3.61481094
324,13,2002,1.93378139
325,12,2002,4.59219551
325,13,2002,2.21980453
326,12,2002,5.76281166
326,13,2002,2.85718036
327,12,2002,6.14446115
327,13,2002,4.47399569
328,12,2002,6.76099968
328,13,2002,5.67507315
329,12,2002,7.70661688
329,13,2002,5.42563534
330,12,2002,3.80860424
330,13,2002,3.05441046
331,12,2002,
331,13,2002,
332,12,2002,8.64913177
332,13,2002,6.04046392
333,12,2002,8.97826958
333,13,2002,4.73120594
334,12,2002,8.98267078
334,13,2002,7.44528151
335,12,2002,6.06724358
335,13,2002,4.24438095
336,12,2002,8.78642941
336,13,2002,6.32552099
337,12,2002,7.40437651
337,13,2002,3.54672813
338,12,2002,4.57694626
338,13,2002,3.6797502
339,12,2002,5.52166557
339,13,2002,3.21910429
340,12,2002,5.39155769
340,13,2002,4.03321981
341,12,2002,7.59296274
341,13,2002,5.47964525
342,12,2002,5.50947618
342,13,2002,4.84496164
343,12,2002,8.02119827
343,13,2002,5.80969334
344,12,2002,6.80052757
344,13,2002,4.8494668
345,12,2002,8.21006203
345,13,2002,6.77922344
346,12,2002,9.88000107
346,13,2002,3.09866619
347,12,2002,4.43647242
347,13,2002,0.80717486
348,12,2002,5.06227875
348,13,2002,3.54229712
349,12,2002,4.10696697
349,13,2002,1.42210734
350,12,2002,5.99220037
350,13,2002,3.07087588
351,12,2002,7.87847328
351,13,2002,6.04544592
352,12,2002,5.14164925
352,13,2002,1.93376124
353,12,2002,1.93417108
353,13,2002,0.47014153
