country_id,indicator_id,year,value
238,7,2000,10.63639355
238,8,2000,1.13918856
238,11,2000,9.06391331
238,9,2000,8.4030951
238,10,2000,0.43329185
238,6,2000,391.5154053
239,7,2000,16.42591858
239,8,2000,4.09993019
239,11,2000,7.15719783
239,9,2000,7.06832753
239,10,2000,5.16878952
239,6,2000,323.1702037
240,7,2000,12.33031845
240,8,2000,2.6928073
240,11,2000,4.9976074
240,9,2000,4.74349685
240,10,2000,4.63990393
240,6,2000,361.031827
241,7,2000,15.00134468
241,8,2000,5.29778175
241,11,2000,8.57938728
241,9,2000,6.74016975
241,10,2000,1.12417605
241,6,2000,359.4293094
242,7,2000,
242,8,2000,
242,11,2000,
242,9,2000,
242,10,2000,
242,6,2000,
243,7,2000,520.1221314
243,8,2000,300.8704795
243,11,2000,217.4375216
243,9,2000,115.5934074
243,10,2000,1.81412868
243,6,2000,11030.22608
244,7,2000,702.2330933
244,8,2000,384.3440957
244,11,2000,317.6739135
244,9,2000,204.3802379
244,10,2000,0.21508049
244,6,2000,8542.970271
245,7,2000,948.8824463
245,8,2000,375.5548355
245,11,2000,567.1516164
245,9,2000,258.3523336
245,10,2000,6.17598468
245,6,2000,24938.62615
246,7,2000,622.4787598
246,8,2000,322.7768592
246,11,2000,299.7018712
246,9,2000,245.0994817
246,10,2000,0.0
246,6,2000,11674.67365
247,7,2000,138.9914551
247,8,2000,63.98850728
247,11,2000,65.97051262
247,9,2000,53.0123166
247,10,2000,9.03242954
247,6,2000,4495.450563
248,7,2000,42.89028168
248,8,2000,23.73083727
248,11,2000,16.47556803
248,9,2000,14.37137509
248,10,2000,2.68387495
248,6,2000,975.7679222
249,7,2000,313.9259033
249,8,2000,130.7047909
249,11,2000,182.2222238
249,9,2000,114.87246
249,10,2000,0.99889096
249,6,2000,3766.550797
250,7,2000,1988.159424
250,8,2000,1448.406688
250,11,2000,539.7526508
250,9,2000,330.1380427
250,10,2000,0.0
250,6,2000,24104.32324
251,7,2000,353.2503357
251,8,2000,126.4449702
251,11,2000,226.8053399
251,9,2000,151.2440035
251,10,2000,0.0
251,6,2000,5046.28374
252,7,2000,134.7145386
252,8,2000,100.4073859
252,11,2000,34.28367219
252,9,2000,18.44381258
252,10,2000,0.02348624
252,6,2000,2390.550573
253,7,2000,250.3095093
253,8,2000,162.5084485
253,11,2000,85.01825993
253,9,2000,79.03490795
253,10,2000,2.7828019
253,6,2000,3812.795005
254,7,2000,181.0931549
254,8,2000,151.5693181
254,11,2000,29.39029441
254,9,2000,29.39029716
254,10,2000,0.13353655
254,6,2000,2751.381895
255,7,2000,259.0213623
255,8,2000,163.4889762
255,11,2000,87.96717916
255,9,2000,85.54091265
255,10,2000,7.56522375
255,6,2000,4865.398744
256,7,2000,138.2962494
256,8,2000,48.43248393
256,11,2000,87.31885509
256,9,2000,76.50568663
256,10,2000,2.54491016
256,6,2000,2831.45912
257,7,2000,48.11405182
257,8,2000,13.87399708
257,11,2000,32.90033611
257,9,2000,30.57717049
257,10,2000,1.33972139
257,6,2000,1381.567979
258,7,2000,155.5260162
258,8,2000,78.18802396
258,11,2000,75.73785922
258,9,2000,70.54046434
258,10,2000,1.60012991
258,6,2000,1982.8831
259,7,2000,259.3376465
259,8,2000,90.03239423
259,11,2000,165.3696472
259,9,2000,153.7937878
259,10,2000,3.93560014
259,6,2000,4839.415175
260,7,2000,83.61930084
260,8,2000,29.63558368
260,11,2000,51.72740875
260,9,2000,49.32702071
260,10,2000,2.25630824
260,6,2000,1549.406275
261,7,2000,62.37635422
261,8,2000,34.99683273
261,11,2000,27.29067673
261,9,2000,25.10634631
261,10,2000,0.08884317
261,6,2000,1956.979312
262,7,2000,30.35855865
262,8,2000,6.62427758
262,11,2000,14.17489491
262,9,2000,13.47113622
262,10,2000,9.55938647
262,6,2000,760.550314
263,7,2000,68.48374939
263,8,2000,33.02660962
263,11,2000,33.55252924
263,9,2000,31.46747501
263,10,2000,1.9046112
263,6,2000,1092.562042
264,7,2000,194.9141541
264,8,2000,110.0632041
264,11,2000,84.3806091
264,9,2000,57.75240585
264,10,2000,0.47033013
264,6,2000,3453.092528
265,7,2000,319.3471985
265,8,2000,144.4005213
265,11,2000,174.946692
265,9,2000,166.7747445
265,10,2000,
265,6,2000,7524.02728
266,7,2000,53.29532623
266,8,2000,26.11624287
266,11,2000,25.26799432
266,9,2000,23.3875719
266,10,2000,1.91109036
266,6,2000,1017.312289
267,7,2000,300.6605225
267,8,2000,194.0476722
267,11,2000,105.6184956
267,9,2000,92.34436581
267,10,2000,0.99436333
267,6,2000,4304.456415
268,7,2000,104.4907761
268,8,2000,40.36280259
268,11,2000,61.06433701
268,9,2000,51.3017621
268,10,2000,3.0636318
268,6,2000,1736.115654
269,7,2000,83.63842773
269,8,2000,44.34769783
269,11,2000,39.09340011
269,9,2000,33.69074092
269,10,2000,0.19732779
269,6,2000,1894.489466
270,7,2000,446.6665955
270,8,2000,187.2515922
270,11,2000,259.4149797
270,9,2000,235.1199021
270,10,2000,0.0
270,6,2000,9306.837087
271,7,2000,285.842804
271,8,2000,98.36385188
271,11,2000,187.4789358
271,9,2000,168.2610154
271,10,2000,0.0
271,6,2000,5874.891889
272,7,2000,149.9225769
272,8,2000,104.7763854
272,11,2000,45.1461837
272,9,2000,40.89792841
272,10,2000,0.0
272,6,2000,3767.473493
273,7,2000,166.9008331
273,8,2000,80.75600301
273,11,2000,62.1014607
273,9,2000,25.69675482
273,10,2000,24.04337173
273,6,2000,2842.838697
274,7,2000,266.1627502
274,8,2000,98.48488636
274,11,2000,167.6778721
274,9,2000,152.6325966
274,10,2000,0.0
274,6,2000,6284.946522
275,7,2000,4548.554688
275,8,2000,2018.53456
275,11,2000,2530.020294
275,9,2000,687.6221018
275,10,2000,0.0
275,6,2000,36417.49884
276,7,2000,699.204956
276,8,2000,290.4938057
276,11,2000,408.5593364
276,9,2000,175.9668508
276,10,2000,0.15182277
276,6,2000,7623.400602
277,7,2000,
277,8,2000,
277,11,2000,
277,9,2000,
277,10,2000,
277,6,2000,
278,7,2000,
278,8,2000,
278,11,2000,
278,9,2000,
278,10,2000,
278,6,2000,
279,7,2000,451.502533
279,8,2000,320.9773936
279,11,2000,130.5251398
279,9,2000,124.3395218
279,10,2000,0.0
279,6,2000,13536.57968
280,7,2000,35.48954773
280,8,2000,14.73145575
280,11,2000,16.09780238
280,9,2000,15.75210243
280,10,2000,4.66028996
280,6,2000,1044.91093
281,7,2000,69.37174988
281,8,2000,24.40996609
281,11,2000,44.96178611
281,9,2000,43.34995593
281,10,2000,
281,6,2000,1409.295245
282,7,2000,79.89089203
282,8,2000,30.12665695
282,11,2000,49.76044173
282,9,2000,47.61510015
282,10,2000,0.00379428
282,6,2000,1691.704559
283,7,2000,
283,8,2000,
283,11,2000,
283,9,2000,
283,10,2000,
283,6,2000,
284,7,2000,151.3348694
284,8,2000,68.0745111
284,11,2000,79.33298794
284,9,2000,59.17245965
284,10,2000,3.92737564
284,6,2000,1619.649714
285,7,2000,425.2096863
285,8,2000,308.4671322
285,11,2000,116.7425476
285,9,2000,108.4037824
285,10,2000,0.0
285,6,2000,19295.87327
286,7,2000,425.7009583
286,8,2000,126.9416071
286,11,2000,298.3511533
286,9,2000,246.0163455
286,10,2000,0.40820154
286,6,2000,3930.933484
287,7,2000,247.1134491
287,8,2000,120.3662122
287,11,2000,126.747222
287,9,2000,126.7472318
287,10,2000,0.0
287,6,2000,7445.227453
288,7,2000,54.63968277
288,8,2000,13.8553056
288,11,2000,40.56655925
288,9,2000,29.43210984
288,10,2000,0.21781632
288,6,2000,1479.528885
289,7,2000,129.5453339
289,8,2000,37.25914263
289,11,2000,64.06684443
289,9,2000,49.87495211
289,10,2000,28.21933865
289,6,2000,1368.618017
290,7,2000,261.8826599
290,8,2000,214.0936217
290,11,2000,47.78903208
290,9,2000,30.76994745
290,10,2000,
290,6,2000,9754.07334
291,7,2000,15.36755657
291,8,2000,5.35904109
291,11,2000,9.89667636
291,9,2000,8.81210616
291,10,2000,0.11183932
291,6,2000,619.4613971
292,7,2000,553.0860596
292,8,2000,329.1713483
292,11,2000,223.9146612
292,9,2000,166.1157898
292,10,2000,
292,6,2000,28038.64157
293,7,2000,493.3698425
293,8,2000,355.4847421
293,11,2000,137.8850908
293,9,2000,91.08822614
293,10,2000,
293,6,2000,11714.5294
294,7,2000,
294,8,2000,
294,11,2000,
294,9,2000,
294,10,2000,
294,6,2000,
295,7,2000,13.99440765
295,8,2000,4.73374062
295,11,2000,9.26066732
295,9,2000,8.65171525
295,10,2000,
295,6,2000,388.0173649
296,7,2000,53.47885895
296,8,2000,19.00161504
296,11,2000,34.400653
296,9,2000,34.400653
296,10,2000,0.07659013
296,6,2000,1174.325355
297,7,2000,111.0137863
297,8,2000,58.47010699
297,11,2000,52.43161666
297,9,2000,42.88447385
297,10,2000,0.11206881
297,6,2000,2306.6749
298,7,2000,706.0311279
298,8,2000,485.9644722
298,11,2000,220.0666346
298,9,2000,155.9159212
298,10,2000,0.0
298,6,2000,29478.83091
299,7,2000,22.91244888
299,8,2000,11.64738485
299,11,2000,10.53717961
299,9,2000,9.96538094
299,10,2000,0.72788384
299,6,2000,491.044304
300,7,2000,65.47674561
300,8,2000,30.46627641
300,11,2000,33.92642512
300,9,2000,33.92624886
300,10,2000,1.08404182
300,6,2000,1101.52365
301,7,2000,1295.085083
301,8,2000,844.3842766
301,11,2000,450.7007836
301,9,2000,199.4578721
301,6,2000,21756.0275
302,7,2000,25.6606369
302,8,2000,5.83862061
302,11,2000,16.54275839
302,9,2000,15.91240559
302,10,2000,3.27925777
302,6,2000,611.5774224
303,7,2000,2269.126465
303,8,2000,1682.861472
303,11,2000,586.2650864
303,9,2000,404.4087244
303,10,2000,0.0
303,6,2000,24654.46775
304,7,2000,18.64016533
304,8,2000,5.59121306
304,11,2000,12.66943503
304,9,2000,13.04895263
304,10,2000,0.37951649
304,6,2000,644.9717174
305,7,2000,57.02944183
305,8,2000,44.86246789
305,11,2000,12.11492196
305,9,2000,9.13254137
305,10,2000,0.05205549
305,6,2000,1079.923016
306,7,2000,1849.916016
306,8,2000,1378.759322
306,11,2000,471.156702
306,9,2000,373.7627741
306,10,2000,
306,6,2000,23126.33148
307,7,2000,106.5786972
307,8,2000,54.52850938
307,11,2000,44.75095852
307,9,2000,44.75095952
307,10,2000,7.29923056
307,6,2000,1335.12853
308,7,2000,94.51976013
308,8,2000,56.2850303
308,11,2000,38.23472816
308,9,2000,38.16301642
308,10,2000,
308,6,2000,1621.345952
309,7,2000,371.0621338
309,8,2000,315.4963463
309,11,2000,55.56577218
309,9,2000,51.43385511
309,10,2000,
309,6,2000,4848.635393
310,7,2000,750.5167236
310,8,2000,308.2764852
310,11,2000,438.2366303
310,9,2000,419.5531733
310,10,2000,4.00359072
310,6,2000,14139.34788
311,7,2000,342.9210815
311,8,2000,304.1850007
311,11,2000,38.73606985
311,9,2000,34.96939805
311,10,2000,
311,6,2000,6015.071715
312,7,2000,2496.047119
312,8,2000,2074.399085
312,11,2000,421.6480976
312,9,2000,383.3037919
312,10,2000,0.0
312,6,2000,30798.72902
313,7,2000,209.9776917
313,8,2000,159.2474881
313,11,2000,50.73020259
313,9,2000,42.70728091
313,10,2000,
313,6,2000,4061.235388
314,7,2000,1726.744385
314,8,2000,1307.643918
314,11,2000,418.9960338
314,9,2000,373.4440936
314,10,2000,0.10440466
314,6,2000,24345.95148
315,7,2000,2161.853027
315,8,2000,1572.295922
315,11,2000,589.5571658
315,9,2000,157.2422996
315,6,2000,22555.77243
316,7,2000,52.25807953
316,8,2000,5.96233134
316,11,2000,42.55467857
316,9,2000,42.32086165
316,10,2000,3.74107064
316,6,2000,726.3522471
317,7,2000,2344.410889
317,8,2000,1833.342935
317,11,2000,511.0680057
317,9,2000,285.1769364
317,6,2000,23708.61385
318,7,2000,885.4105225
318,8,2000,545.5603316
318,11,2000,339.8501622
318,9,2000,321.1571051
318,10,2000,
318,6,2000,12223.81198
319,7,2000,313.1085815
319,8,2000,215.5637256
319,11,2000,97.54484113
319,9,2000,85.56218311
319,10,2000,
319,6,2000,4619.453694
320,7,2000,2855.574707
320,8,2000,2306.649761
320,11,2000,548.9250125
320,9,2000,514.477561
320,10,2000,0.0
320,6,2000,32087.83704
321,7,2000,1564.837646
321,8,2000,1212.975511
321,11,2000,351.8620914
321,9,2000,189.612754
321,6,2000,26527.03954
322,7,2000,1473.009155
322,8,2000,929.4965993
322,11,2000,509.201097
322,9,2000,434.3879386
322,10,2000,34.31158241
322,6,2000,22259.92983
323,7,2000,1524.239624
323,8,2000,1107.179399
323,11,2000,417.0602351
323,9,2000,403.3821392
323,6,2000,20144.16674
324,7,2000,49.093647
324,8,2000,25.01199547
324,11,2000,24.08165382
324,9,2000,23.81561681
324,10,2000,
324,6,2000,1180.044042
325,7,2000,12.0349474
325,8,2000,5.81932471
325,11,2000,6.21562281
325,9,2000,6.21562281
325,10,2000,0.0
325,6,2000,272.6447488
326,7,2000,181.5707245
326,8,2000,92.15300861
326,11,2000,89.41770695
326,9,2000,86.53499666
326,10,2000,
326,6,2000,3341.761074
327,7,2000,217.1761322
327,8,2000,146.0661767
327,11,2000,71.02051859
327,9,2000,58.96802679
327,10,2000,0.08944567
327,6,2000,3503.120858
328,7,2000,2901.199951
328,8,2000,2415.328463
328,11,2000,485.8716331
328,9,2000,413.4465754
328,10,2000,
328,6,2000,48962.60192
329,7,2000,647.1015015
329,8,2000,464.5856913
329,11,2000,182.5158073
329,9,2000,170.6641315
329,10,2000,
329,6,2000,9844.71302
330,7,2000,2968.431885
330,8,2000,2375.650499
330,11,2000,592.7813386
330,9,2000,208.1522342
330,6,2000,80332.56867
331,7,2000,
331,8,2000,
331,11,2000,
331,9,2000,
331,6,2000,
332,7,2000,2028.181396
332,8,2000,1397.533205
332,11,2000,627.9700527
332,9,2000,223.742714
332,10,2000,2.67815895
332,6,2000,26316.23026
333,7,2000,162.68013
333,8,2000,86.42501068
333,11,2000,69.85257037
333,9,2000,68.46676682
333,10,2000,6.40255477
333,6,2000,1834.066397
334,7,2000,2948.931641
334,8,2000,2408.760938
334,11,2000,540.1706844
334,9,2000,529.0846661
334,10,2000,0.0
334,6,2000,38284.35943
335,7,2000,238.0044861
335,8,2000,162.3498581
335,11,2000,75.65462498
335,9,2000,74.06708655
335,10,2000,
335,6,2000,4500.930027
336,7,2000,995.3421021
336,8,2000,694.1273091
336,11,2000,300.8092698
336,9,2000,255.9507151
336,10,2000,0.40552715
336,6,2000,11572.34316
337,7,2000,21.37988663
337,8,2000,10.46627459
337,11,2000,10.08544126
337,9,2000,10.08544122
337,10,2000,0.82817044
337,6,2000,360.7279413
338,7,2000,69.89345551
338,8,2000,55.39739126
338,11,2000,14.49606461
338,9,2000,13.57311537
338,10,2000,0.0
338,6,2000,1660.665532
339,7,2000,95.20859528
339,8,2000,56.51271067
339,11,2000,38.50204186
339,9,2000,28.76143719
339,10,2000,0.19384288
339,6,2000,1896.624151
340,7,2000,2176.208252
340,8,2000,1618.986582
340,11,2000,557.2215145
340,9,2000,557.2215731
340,6,2000,37600.70496
341,7,2000,56.47927475
341,8,2000,36.97342488
341,11,2000,19.50585114
341,9,2000,16.73021899
341,10,2000,
341,6,2000,913.3753757
342,7,2000,203.5062714
342,8,2000,178.0445037
342,11,2000,25.46176683
342,9,2000,22.05797817
342,6,2000,3837.880556
343,7,2000,796.6470337
343,8,2000,568.7339947
343,11,2000,227.9130571
343,9,2000,105.7411145
343,10,2000,
343,6,2000,10208.09834
344,7,2000,1005.283997
344,8,2000,720.0731574
344,11,2000,285.2108622
344,9,2000,244.5284746
344,6,2000,14785.28926
345,7,2000,2173.194092
345,8,2000,1835.817195
345,11,2000,337.3766811
345,9,2000,314.2976778
345,6,2000,29660.48543
346,7,2000,3559.819824
346,8,2000,1016.902063
346,11,2000,2542.917618
346,9,2000,1104.989932
346,10,2000,0.0
346,6,2000,38971.4712
347,7,2000,5.90626955
347,8,2000,1.226207
347,11,2000,4.6749139
347,9,2000,4.67491419
347,10,2000,0.00514851
347,6,2000,138.4847532
348,7,2000,192.8344574
348,8,2000,118.9325061
348,11,2000,73.90194573
348,9,2000,55.15143552
348,6,2000,4192.443202
349,7,2000,75.52490234
349,8,2000,35.22882099
349,11,2000,40.28548916
349,9,2000,37.76764609
349,10,2000,0.01059119
349,6,2000,1873.694887
350,7,2000,34.62232971
350,8,2000,16.38408919
350,11,2000,18.19013597
350,9,2000,16.75466526
350,10,2000,0.04810643
350,6,2000,652.4080577
351,7,2000,2027.644165
351,8,2000,1536.924469
351,11,2000,490.5603383
351,9,2000,369.4273796
351,10,2000,0.15932565
351,6,2000,28331.20376
352,7,2000,35.72119904
352,8,2000,13.96603875
352,11,2000,21.75516149
352,9,2000,21.64084138
352,10,2000,0.0
352,6,2000,695.9217425
353,7,2000,8.27585602
353,8,2000,2.33102689
353,11,2000,5.29856606
353,9,2000,5.11630496
353,10,2000,0.64626259
353,6,2000,458.4846735
354,7,2000,30.5911293
354,8,2000,24.3707823
354,11,2000,3.73633789
354,9,2000,3.53062763
354,10,2000,2.4840086
354,6,2000,739.1520246
355,7,2000,18.47883415
355,8,2000,3.82144911
355,11,2000,14.16186198
355,9,2000,13.24969772
355,10,2000,0.49552243
355,6,2000,450.0791778
356,7,2000,15.39148712
356,8,2000,4.5663623
356,11,2000,10.37538865
356,9,2000,6.95618613
356,10,2000,0.44973661
356,6,2000,830.6358097
357,7,2000,219.8586731
357,8,2000,72.87554358
357,11,2000,146.9831197
357,9,2000,138.4984549
357,10,2000,0.0
357,6,2000,2841.81481
358,7,2000,4.47214985
358,8,2000,0.58849542
358,11,2000,3.83065607
358,9,2000,3.83065607
358,10,2000,0.05299849
358,6,2000,210.3638434
359,7,2000,8.34249592
359,8,2000,1.29395059
359,11,2000,5.25323685
359,9,2000,4.6536149
359,10,2000,1.79530802
359,6,2000,266.2849132
360,7,2000,42.54893112
360,8,2000,22.81882447
360,11,2000,19.34141173
360,9,2000,17.03823115
360,10,2000,0.38869403
360,6,2000,1035.710746
361,7,2000,62.21043015
361,8,2000,34.33290711
361,11,2000,27.8726072
361,9,2000,21.2670019
361,10,2000,0.0049162
361,6,2000,2005.976929
362,7,2000,
362,8,2000,
362,11,2000,
362,9,2000,
362,10,2000,
362,6,2000,
363,7,2000,1626.733887
363,8,2000,1168.585824
363,11,2000,458.1480979
363,9,2000,341.5675905
363,10,2000,0.0
363,6,2000,21436.29204
364,7,2000,519.0504761
364,8,2000,436.8779307
364,11,2000,82.17252197
364,9,2000,82.1725006
364,10,2000,0.0
364,6,2000,20371.64368
365,7,2000,19.28210449
365,8,2000,3.80307124
365,11,2000,15.06602653
365,9,2000,13.25465621
365,10,2000,0.41300602
365,6,2000,297.4492972
366,7,2000,42.80797577
366,8,2000,9.4071758
366,11,2000,33.38989351
366,9,2000,25.73843865
366,10,2000,0.01090428
366,6,2000,949.5408853
367,7,2000,191.4565277
367,8,2000,172.7554402
367,11,2000,18.70108711
367,9,2000,18.70109161
367,10,2000,0.0
367,6,2000,6306.329454
368,7,2000,74.28569794
368,8,2000,57.08143921
368,11,2000,11.36997447
368,9,2000,8.05053947
368,10,2000,5.83428573
368,6,2000,2169.298078
369,7,2000,2751.384521
369,8,2000,2212.953138
369,11,2000,538.431407
369,9,2000,437.9203716
369,10,2000,0.0
369,6,2000,39112.38109
370,7,2000,65.61151886
370,8,2000,63.43345306
370,11,2000,2.1780662
370,9,2000,0.09879479
370,10,2000,
370,6,2000,844.0084829
371,7,2000,14.10313892
371,8,2000,4.06770942
371,11,2000,8.6496444
371,9,2000,6.31534873
371,10,2000,1.38578488
371,6,2000,329.8874838
372,7,2000,111.8384552
372,8,2000,52.18056238
372,11,2000,59.65788712
372,9,2000,45.52050105
372,10,2000,0.0
372,6,2000,4447.504877
373,7,2000,306.733429
373,8,2000,185.7965216
373,11,2000,7.32333805
373,9,2000,4.36512952
373,10,2000,113.6135592
373,6,2000,2267.953813
374,7,2000,161.4786224
374,8,2000,36.35366463
374,11,2000,8.5636044
374,9,2000,7.78238906
374,10,2000,116.5613509
374,6,2000,2052.764985
375,7,2000,28.13583946
375,8,2000,21.35266712
375,11,2000,6.48873586
375,9,2000,5.20856677
375,10,2000,0.29443607
375,6,2000,463.0612681
376,7,2000,463.7773438
376,8,2000,407.5785497
376,11,2000,20.27511425
376,9,2000,11.83594268
376,10,2000,35.92368748
376,6,2000,2445.217257
377,7,2000,1054.281006
377,8,2000,785.3409849
377,11,2000,268.9399824
377,9,2000,161.9543747
377,6,2000,14113.49165
378,7,2000,295.3025208
378,8,2000,290.7394813
378,11,2000,4.56304928
378,9,2000,4.56305629
378,10,2000,0.0
378,6,2000,3725.904131
379,7,2000,675.5447388
379,8,2000,358.9024168
379,11,2000,144.0532178
379,9,2000,109.2076231
379,10,2000,172.5890972
379,6,2000,7821.25818
380,7,2000,18.84121323
380,8,2000,15.88294022
380,11,2000,1.77914699
380,9,2000,1.77914631
380,10,2000,1.17912579
380,6,2000,933.4644854
381,7,2000,32.10300446
381,8,2000,14.25318857
381,11,2000,16.71575503
381,9,2000,13.22482284
381,10,2000,1.13406307
381,6,2000,1050.792389
382,7,2000,475.2520752
382,8,2000,240.5366713
382,11,2000,234.7154301
382,9,2000,205.894388
